지역,시기,연도,월,온열질환자수,기초생활수급자수,지역생산,녹지면적,하천면적,노인인구수,비만인구수,장애인수,성별_남,성별_여,재정자립도,인구밀도,응급의료기관당수용인원,인구수,기온,습도
경남밀양시,Jun-19,2019,6,0,5568,3160717,820790,3179237,280.0116,885,8881,51618,53934,14.4,132.16,106065,106065,28.0225809,96.58064516
경남밀양시,Jul-19,2019,7,6,5567,3160717,820790,3179237,279.85848,885,8875,51618,53934,14.4,132.16,106007,106007,29.3366668,95.16666667
경남밀양시,Aug-19,2019,8,4,5585,3160717,820790,3179237,279.59712,885,8883,51618,53934,14.4,132.16,105908,105908,31.6806449,98.4516129
경남밀양시,Jun-20,2020,6,2,5863,3106985,820830,4815859,291.533809,879,8964,51356,53475,13.7,131.26,105133,105133,29.89062488,93.48387097
경남밀양시,Jul-20,2020,7,0,5925,3106985,820830,4815859,291.439527,879,8979,51356,53475,13.7,131.26,105099,105099,27.25483884,95.4
경남밀양시,Aug-20,2020,8,11,5920,3106985,820830,4815859,291.237098,879,8981,51356,53475,13.7,131.26,105026,105026,31.33103428,93.38709677
경남밀양시,Jun-21,2021,6,0,6462,3127180,820830,4920998,304.30068,894,8996,50849,52676,16,129.63,104070,104070,28.34838687,89.67741935
경남밀양시,Jul-21,2021,7,5,6480,3127180,820830,4920998,304.055064,894,8990,50849,52676,16,129.63,103986,103986,31.90000013,91.9
경남밀양시,Aug-21,2021,8,0,6493,3127180,820830,4920998,303.777284,894,8984,50849,52676,16,129.63,0,103891,30.80322597,91.80645161
경남사천시,Jun-14,2014,6,1,4686,3554921,1016653,111746,200.58717,822,7451,58392,58093,14.6,292.23,58242.5,116485,24.8322579,91.09677419
경남사천시,Jul-14,2014,7,3,4660,3554921,1016653,111746,201.093438,822,7467,58392,58093,14.6,292.23,58389.5,116779,27.6333334,93.66666667
경남사천시,Aug-14,2014,8,0,4669,3554921,1016653,111746,201.00045,822,7469,58392,58093,14.6,292.23,58362.5,116725,26.82580632,94.83870968
경남사천시,Jun-15,2015,6,0,4484,4082992,1095506,111746,206.858124,834,7386,57932,57520,14,289.64,58041,116082,25.2161289,91.96774194
경남사천시,Jul-15,2015,7,0,4586,4082992,1095506,111746,206.642502,834,7388,57932,57520,14,289.64,57980.5,115961,27.24666657,89.83333333
경남사천시,Aug-15,2015,8,0,4851,4082992,1095506,111746,206.597952,834,7381,57932,57520,14,289.64,57968,115936,29.09354819,87.51612903
경남사천시,Jun-16,2016,6,0,5391,4226261,748034,133487,211.68464,832,7336,57698,57214,15.7,288.26,57523,115046,25.06774197,87.96774194
경남사천시,Jul-16,2016,7,1,5350,4226261,748034,133487,211.85024,832,7336,57698,57214,15.7,288.26,57568,115136,28.81999977,89.3
경남사천시,Aug-16,2016,8,1,5358,4226261,748034,133487,211.76744,832,7336,57698,57214,15.7,288.26,57545.5,115091,31.78064523,82.4516129
경남사천시,Jun-17,2017,6,0,4982,4096220,809464,535069,217.830928,899,7301,57476,56776,15.5,286.6,57203.5,114407,26.72258061,80.29032258
경남사천시,Jul-17,2017,7,0,4985,4096220,809464,535069,217.937552,899,7305,57476,56776,15.5,286.6,57231.5,114463,30.71999987,92.76666667
경남사천시,Aug-17,2017,8,0,4973,4096220,809464,535069,217.716688,899,7288,57476,56776,15.5,286.6,57173.5,114347,31.98709677,87.58064516
경남사천시,Jun-18,2018,6,0,4880,4339377,910689,539013,224.176563,884,7307,57394,56494,15.4,285.67,57100.5,114201,26.65483877,96.5483871
경남사천시,Jul-18,2018,7,0,4839,4339377,910689,539013,224.264898,884,7303,57394,56494,15.4,285.67,57123,114246,32.426667,95.73333333
경남사천시,Aug-18,2018,8,1,4850,4339377,910689,539013,224.353233,884,7316,57394,56494,15.4,285.67,57145.5,114291,32.65483839,93.12903226
경남사천시,Jun-19,2019,6,0,5418,4619158,928730,539013,230.106422,845,7331,56451,55474,15,280.74,56371,112742,27.3354841,94.61290323
경남사천시,Jul-19,2019,7,1,5405,4619158,928730,539013,229.822723,845,7332,56451,55474,15,280.74,56301.5,112603,29.47666653,91.63333333
경남사천시,Aug-19,2019,8,2,5390,4619158,928730,539013,229.453302,845,7330,56451,55474,15,280.74,56211,112422,31.81290319,91.74193548
경남사천시,Jun-20,2020,6,0,5482,4540632,879713,539013,239.490336,843,7353,56010,55095,16.5,278.67,55592,111184,29.00000003,97.64516129
경남사천시,Jul-20,2020,7,0,5501,4540632,879713,539013,239.957754,843,7360,56010,55095,16.5,278.67,55700.5,111401,27.06129026,99.46666667
경남사천시,Aug-20,2020,8,3,5522,4540632,879713,539013,240.04176,843,7365,56010,55095,16.5,278.67,55720,111440,32.02413814,97.80645161
경남사천시,Jun-21,2021,6,0,6110,4570146,876804,535410,250.08771,899,7366,55433,54520,15.9,275.77,55207,110414,27.80967755,98.5483871
경남사천시,Jul-21,2021,7,2,6138,4570146,876804,535410,249.91557,899,7366,55433,54520,15.9,275.77,55169,110338,31.49999983,97.96666667
경남사천시,Aug-21,2021,8,1,6193,4570146,876804,535410,249.700395,899,7375,55433,54520,15.9,275.77,55121.5,110243,31.16774181,97.96774194
경남산청군,Jun-14,2014,6,0,2071,795848,110302,21617948,111.884729,700,3474,17531,18318,9.2,45.1,35849,35849,26.20645158,90.83870968
경남산청군,Jul-14,2014,7,0,2064,795848,110302,21617948,111.925302,700,3470,17531,18318,9.2,45.1,35862,35862,28.29666667,95.63333333
경남산청군,Aug-14,2014,8,0,2052,795848,110302,21617948,111.897213,700,3461,17531,18318,9.2,45.1,35853,35853,26.8870971,97.25806452
경남산청군,Jun-15,2015,6,0,1873,925406,66139,21617948,114.904082,885,3468,17643,18428,9.5,45.38,36122,36122,25.95483861,92.51612903
경남산청군,Jul-15,2015,7,0,1902,925406,66139,21617948,114.884996,885,3469,17643,18428,9.5,45.38,36116,36116,27.9266668,93.9
경남산청군,Aug-15,2015,8,0,1951,925406,66139,21617948,114.935892,885,3463,17643,18428,9.5,45.38,36132,36132,29.10000016,95.29032258
경남산청군,Jun-16,2016,6,0,2065,945172,66139,21617610,115.84032,881,3471,17666,18432,9.6,45.42,36020,36020,25.99354861,91.41935484
경남산청군,Jul-16,2016,7,0,2055,945172,66139,21617610,115.795296,881,3475,17666,18432,9.6,45.42,36006,36006,29.3933332,94.2
경남산청군,Aug-16,2016,8,0,2041,945172,66139,21617610,115.853184,881,3489,17666,18432,9.6,45.42,36024,36024,31.50322594,92.74193548
경남산청군,Jun-17,2017,6,0,1875,982728,56616,21617610,117.46644,866,3488,17793,18547,8.8,45.72,36088,36088,27.47419371,91
경남산청군,Jul-17,2017,7,0,1870,982728,56616,21617610,117.502245,866,3501,17793,18547,8.8,45.72,36099,36099,30.48000013,95.66666667
경남산청군,Aug-17,2017,8,0,1864,982728,56616,21617610,117.241845,866,3510,17793,18547,8.8,45.72,36019,36019,29.99032252,95.03225806
경남산청군,Jun-18,2018,6,0,1774,1038297,58390,21637460,120.308475,782,3543,17589,18363,8.7,45.25,36183,36183,27.17419361,92.03225806
경남산청군,Jul-18,2018,7,0,1760,1038297,58390,21637460,120.082375,782,3540,17589,18363,8.7,45.25,36115,36115,31.86666697,95.96666667
경남산청군,Aug-18,2018,8,0,1748,1038297,58390,21637460,119.936075,782,3545,17589,18363,8.7,45.25,36071,36071,31.63225771,97.25806452
경남산청군,Jun-19,2019,6,0,1907,1056199,58390,21637460,122.714184,871,3564,17321,18096,7.4,44.57,0,35652,27.60967755,97.19354839
경남산청군,Jul-19,2019,7,2,1884,1056199,58390,21637460,122.3631,871,3559,17321,18096,7.4,44.57,0,35550,29.1466669,97.86666667
경남산청군,Aug-19,2019,8,2,1898,1056199,58390,21637460,122.283934,871,3564,17321,18096,7.4,44.57,0,35527,30.64193532,98.22580645
경남산청군,Jun-20,2020,6,1,1919,1038244,58390,26332164,126.53914,815,3577,17110,17747,8.9,43.87,0,35140,28.61562513,94.19354839
경남산청군,Jul-20,2020,7,0,1930,1038244,58390,26332164,126.384297,815,3581,17110,17747,8.9,43.87,35097,35097,26.61612923,98.43333333
경남산청군,Aug-20,2020,8,1,1921,1038244,58390,26332164,126.290671,815,3579,17110,17747,8.9,43.87,35071,35071,30.57931052,98.22580645
경남산청군,Jun-21,2021,6,0,2035,1044992,53187,26332164,130.116294,812,3547,16931,17429,9.3,43.24,34587,34587,26.75806455,92.93548387
경남산청군,Jul-21,2021,7,0,2053,1044992,53187,26332164,130.003434,812,3554,16931,17429,9.3,43.24,34557,34557,30.17666633,96.73333333
경남산청군,Aug-21,2021,8,0,2052,1044992,53187,26332164,129.90186,812,3550,16931,17429,9.3,43.24,34530,34530,28.96129013,96.38709677
경남양산시,Jun-14,2014,6,0,7183,8614279,2836139,12328072,296.76164,911,12538,147189,145187,38.7,602.28,146188,292376,25,94.12903226
경남양산시,Jul-14,2014,7,3,7183,8614279,2836139,12328072,291.776975,911,12559,147189,145187,38.7,602.28,143732.5,287465,28.36666647,96.26666667
경남양산시,Aug-14,2014,8,1,7196,8614279,2836139,12328072,292.653935,911,12586,147189,145187,38.7,602.28,144164.5,288329,26.17096774,96.16129032
경남양산시,Jun-15,2015,6,0,7199,9807353,2923052,12328072,312.236613,908,12960,151653,149638,35.6,620.65,148260.5,296521,24.98709668,92.32258065
경남양산시,Jul-15,2015,7,3,7282,9807353,2923052,12328072,312.359814,908,12976,151653,149638,35.6,620.65,98879.33333,296638,28.01333333,88.33333333
경남양산시,Aug-15,2015,8,6,7562,9807353,2923052,12328072,312.828399,908,13001,151653,149638,35.6,620.65,99027.66667,297083,30.36451584,87.96774194
경남양산시,Jun-16,2016,6,0,8821,10431481,2923052,12328072,335.57067,903,13540,159503,157534,32,653.08,102621,307863,26.61290316,87.06451613
경남양산시,Jul-16,2016,7,3,8847,10431481,2923052,12328072,336.82199,903,13608,159503,157534,32,653.08,103003.6667,309011,29.76333347,88.9
경남양산시,Aug-16,2016,8,14,8874,10431481,2923052,12328072,338.16705,903,13668,159503,157534,32,653.08,103415,310245,31.53870965,83.93548387
경남양산시,Jun-17,2017,6,1,8658,10318896,2923052,12346342,368.409312,903,14434,170132,168403,36.9,697.42,108868,326604,28.05806455,86.19354839
경남양산시,Jul-17,2017,7,4,8687,10318896,2923052,12346342,371.163888,903,14573,170132,168403,36.9,697.42,109682,329046,32.04000013,95.13333333
경남양산시,Aug-17,2017,8,3,8730,10318896,2923052,12346342,373.894776,903,14662,170132,168403,36.9,697.42,110489,331467,31.59354845,93.38709677
경남양산시,Jun-18,2018,6,1,8924,10727181,2830978,12346342,404.059405,903,15405,175184,173455,35.9,718.01,172527.5,345055,27.28709668,88.35483871
경남양산시,Jul-18,2018,7,23,8951,10727181,2830978,12346342,405.192933,903,15468,175184,173455,35.9,718.01,173011.5,346023,31.32666653,93.4
경남양산시,Aug-18,2018,8,20,8962,10727181,2830978,12346342,406.112168,903,15528,175184,173455,35.9,718.01,173404,346808,30.37741981,94.12903226
경남양산시,Jun-19,2019,6,0,10624,10952945,2854521,12346342,430.638208,878,15842,176114,174645,33.6,722.32,116514.6667,349544,24.98064523,94.83870968
경남양산시,Jul-19,2019,7,3,10719,10952945,2854521,12346342,430.654224,878,15877,176114,174645,33.6,722.32,116519,349557,27.34666673,95.8
경남양산시,Aug-19,2019,8,6,10834,10952945,2854521,12346342,430.584,878,15923,176114,174645,33.6,722.32,116500,349500,29.46774184,95.29032258
경남양산시,Jun-20,2020,6,0,12272,10766745,2112135,12135968,465.161508,903,16271,176641,175588,29.9,725.31,117198.6667,351596,27.96250016,87.06451613
경남양산시,Jul-20,2020,7,2,12545,10766745,2112135,12135968,465.234273,903,16304,176641,175588,29.9,725.31,175825.5,351651,25.20645158,92.86666667
경남양산시,Aug-20,2020,8,8,12620,10766745,2112135,12135968,465.287193,903,16325,176641,175588,29.9,725.31,175845.5,351691,29.5655171,87.22580645
경남양산시,Jun-21,2021,6,0,14167,10836729,2132359,12135968,502.587806,903,16617,177759,176967,27.1,730.46,176843,353686,25.34516119,86.29032258
경남양산시,Jul-21,2021,7,6,14202,10836729,2132359,12135968,503.007001,903,16651,177759,176967,27.1,730.46,176990.5,353981,29.05666667,88.83333333
경남양산시,Aug-21,2021,8,4,14291,10836729,2132359,12135968,502.746958,903,16681,177759,176967,27.1,730.46,117932.6667,353798,28.24516148,90.83870968
경남의령군,Jun-14,2014,6,1,1507,746192,174040,24917,93.439591,789,3007,14081,15128,7.4,60.49,29209,29209,26.01290342,96.29032258
경남의령군,Jul-14,2014,7,1,1494,746192,174040,24917,94.076192,789,3001,14081,15128,7.4,60.49,29408,29408,28.04333333,98.9
경남의령군,Aug-14,2014,8,2,1497,746192,174040,24917,93.820272,789,3001,14081,15128,7.4,60.49,29328,29328,26.90967748,98.48387097
경남의령군,Jun-15,2015,6,0,1383,824993,174040,24917,94.348107,757,2961,13700,14844,8.5,59.11,28791,28791,25.38709684,96.32258065
경남의령군,Jul-15,2015,7,0,1394,824993,174040,24917,94.151487,757,2954,13700,14844,8.5,59.11,28731,28731,27.89999993,92.93333333
경남의령군,Aug-15,2015,8,0,1416,824993,174040,24917,93.954867,757,2961,13700,14844,8.5,59.11,28671,28671,29.34193532,94.64516129
경남의령군,Jun-16,2016,6,0,1490,853379,174040,24917,94.316508,670,2932,13562,14549,9.6,58.22,28171,28171,26.42580626,92.48387097
경남의령군,Jul-16,2016,7,3,1481,853379,174040,24917,94.393512,670,2944,13562,14549,9.6,58.22,28194,28194,29.92999993,94.2
경남의령군,Aug-16,2016,8,6,1474,853379,174040,24917,94.339944,670,2951,13562,14549,9.6,58.22,28178,28178,31.85161284,92.5483871
경남의령군,Jun-17,2017,6,0,1405,893333,174040,24917,95.29488,799,2948,13478,14371,7.8,57.68,27864,27864,28.696774,94.70967742
경남의령군,Jul-17,2017,7,2,1412,893333,174040,24917,95.2299,799,2948,13478,14371,7.8,57.68,27845,27845,31.67666663,94.06666667
경남의령군,Aug-17,2017,8,0,1419,893333,174040,24917,95.05206,799,2956,13478,14371,7.8,57.68,27793,27793,31.04193565,94.16129032
경남의령군,Jun-18,2018,6,2,1380,939165,170335,24917,96.590988,802,2938,13418,14249,7.6,57.29,27828,27828,27.80645139,92.5483871
경남의령군,Jul-18,2018,7,4,1383,939165,170335,24917,96.337605,802,2942,13418,14249,7.6,57.29,27755,27755,31.92000017,93.53333333
경남의령군,Aug-18,2018,8,0,1385,939165,170335,24917,96.1467,802,2947,13418,14249,7.6,57.29,27700,27700,31.4967741,94.38709677
경남의령군,Jun-19,2019,6,0,1544,955750,170335,24917,96.640608,867,2939,13242,13926,7.5,56.26,27408,27408,26.90645145,92.77419355
경남의령군,Jul-19,2019,7,3,1519,955750,170335,24917,96.414944,867,2933,13242,13926,7.5,56.26,27344,27344,28.6466663,92.36666667
경남의령군,Aug-19,2019,8,3,1512,955750,170335,24917,96.337372,867,2924,13242,13926,7.5,56.26,27322,27322,30.97741942,93.41935484
경남의령군,Jun-20,2020,6,1,1585,939502,170335,24917,98.231308,879,2909,13140,13660,7.7,55.5,26957,26957,28.6125,91.32258065
경남의령군,Jul-20,2020,7,0,1596,939502,170335,24917,98.030888,879,2907,13140,13660,7.7,55.5,26902,26902,26.64838694,95.63333333
경남의령군,Aug-20,2020,8,0,1591,939502,170335,24917,97.961652,879,2906,13140,13660,7.7,55.5,26883,26883,30.6586209,94.90322581
경남의령군,Jun-21,2021,6,0,1753,945609,170335,24917,100.215228,879,2875,12966,13356,8.6,54.51,26526,26526,27.31612884,92.4516129
경남의령군,Jul-21,2021,7,0,1755,945609,170335,24917,100.23034,879,2880,12966,13356,8.6,54.51,26530,26530,30.76666647,96.46666667
경남의령군,Aug-21,2021,8,0,1778,945609,170335,24917,100.02255,879,2872,12966,13356,8.6,54.51,26475,26475,30.12258029,96.03225806
경남진주시,Jun-14,2014,6,6,10620,6526298,1551733,515960,451.840048,878,17166,168480,171761,19.5,477.22,56706.83333,340241,26.21612881,94.80645161
경남진주시,Jul-14,2014,7,14,10601,6526298,1551733,515960,449.723216,878,17167,168480,171761,19.5,477.22,56441.16667,338647,28.43666667,97.93333333
경남진주시,Aug-14,2014,8,5,10635,6526298,1551733,515960,450.555872,878,17181,168480,171761,19.5,477.22,56545.66667,339274,27.20000006,97.25806452
경남진주시,Jun-15,2015,6,1,10501,7094810,1551733,515960,469.189156,871,17298,170506,173920,19.8,483.09,57120.66667,342724,25.69354839,89
경남진주시,Jul-15,2015,7,7,10540,7094810,1551733,515960,469.467063,871,17328,170506,173920,19.8,483.09,57154.5,342927,27.8466667,90.2
경남진주시,Aug-15,2015,8,6,10939,7094810,1551733,515960,469.735387,871,17334,170506,173920,19.8,483.09,57187.16667,343123,29.56451616,91.67741935
경남진주시,Jun-16,2016,6,1,12796,7820266,1551697,515960,486.165888,881,17433,171855,174884,21.6,486.34,57712,346272,26.22903235,91.48387097
경남진주시,Jul-16,2016,7,10,12746,7820266,1551697,515960,486.144828,881,17449,171855,174884,21.6,486.34,57709.5,346257,29.6433332,92.53333333
경남진주시,Aug-16,2016,8,17,12758,7820266,1551697,515960,486.168696,881,17443,171855,174884,21.6,486.34,57712.33333,346274,32.19999987,89.93548387
경남진주시,Jun-17,2017,6,3,12146,8217596,1739571,528934,504.053088,892,17540,171801,174880,23.4,486.27,57857.33333,347144,27.38709684,87.93548387
경남진주시,Jul-17,2017,7,5,12135,8217596,1739571,528934,504.015336,892,17555,171801,174880,23.4,486.27,57853,347118,31.0233337,94
경남진주시,Aug-17,2017,8,7,12155,8217596,1739571,528934,503.948544,892,17594,171801,174880,23.4,486.27,57845.33333,347072,30.67096765,92.4516129
경남진주시,Jun-18,2018,6,4,11972,8412605,1737598,528934,522.44339,890,17696,171321,174666,23.3,485.35,57664.83333,345989,27.18387126,90.96774194
경남진주시,Jul-18,2018,7,35,11956,8412605,1737598,528934,522.35581,890,17726,171321,174666,23.3,485.35,57655.16667,345931,31.52333353,90.03333333
경남진주시,Aug-18,2018,8,26,11970,8412605,1737598,528934,522.35732,890,17732,171321,174666,23.3,485.35,57655.33333,345932,31.86774177,89.96774194
경남진주시,Jun-19,2019,6,0,13259,8643663,1737598,528934,545.290644,889,17918,171834,175500,21.1,487.24,57812.83333,346877,27.09354835,93.96774194
경남진주시,Jul-19,2019,7,6,13335,8643663,1737598,528934,545.671068,889,17924,171834,175500,21.1,487.24,57853.16667,347119,28.6966665,93.83333333
경남진주시,Aug-19,2019,8,11,13406,8643663,1737598,528934,546.012192,889,17952,171834,175500,21.1,487.24,57889.33333,347336,31.14838732,93.22580645
경남진주시,Jun-20,2020,6,3,14170,8496721,1718745,528134,573.3123,905,18095,172107,175989,21,488.33,57910.33333,347462,28.78750013,96.03225806
경남진주시,Jul-20,2020,7,2,14257,8496721,1718745,528134,573.07305,905,18108,172107,175989,21,488.33,57886.16667,347317,26.76129029,97.9
경남진주시,Aug-20,2020,8,10,14349,8496721,1718745,528134,572.9823,905,18088,172107,175989,21,488.33,57877,347262,31.124138,95.29032258
경남진주시,Jun-21,2021,6,2,15413,8551949,1501660,528134,602.051736,903,18131,171601,175496,20,486.88,57867.33333,347204,27.31612916,96.22580645
경남진주시,Jul-21,2021,7,13,15733,8551949,1501660,528134,602.242476,903,18135,171601,175496,20,486.88,57885.66667,347314,30.68000003,97.3
경남진주시,Aug-21,2021,8,11,16099,8551949,1501660,528134,602.403738,903,18157,171601,175496,20,486.88,57901.16667,347407,30.51290332,96.03225806
경남창녕군,Jun-14,2014,6,2,2496,2079200,445902,181329,164.15267,899,5060,31355,32147,8.9,119.17,31751,63502,28.254839,83.38709677
경남창녕군,Jul-14,2014,7,2,2491,2079200,445902,181329,164.14233,899,5049,31355,32147,8.9,119.17,31749,63498,30.61999993,89.56666667
경남창녕군,Aug-14,2014,8,1,2483,2079200,445902,181329,164.206955,899,5046,31355,32147,8.9,119.17,31761.5,63523,28.44838729,94
경남창녕군,Jun-15,2015,6,2,2367,2275498,445902,181329,166.903818,898,5043,31622,32195,9.3,119.76,31767,63534,27.74838723,89.74193548
경남창녕군,Jul-15,2015,7,1,2449,2275498,445902,181329,166.835516,898,5039,31622,32195,9.3,119.76,63508,63508,29.49666657,90.63333333
경남창녕군,Aug-15,2015,8,1,2617,2275498,445902,181329,166.94585,898,5032,31622,32195,9.3,119.76,63550,63550,31.46129042,90.64516129
경남창녕군,Jun-16,2016,6,0,2924,2379395,356349,181329,169.864935,893,5059,31735,32247,10.7,120.07,63835,63835,28.23225819,88.35483871
